image,label,score,x1,y1,x2,y2,source_prompt,detection_summary,llm_prompt,generated_question_flan_base,generated_question_flan_large,generated_question_llama70b,generated_question_llama8b
image_85_jpg.rf.893c2e91bd918ef63b40e1c64c73c2c9.jpg,hairdryer,0.305697351694107,102.84562683105467,176.4366455078125,432.4527587890625,458.2891845703125,baseline,Image file: image_85_jpg.rf.893c2e91bd918ef63b40e1c64c73c2c9.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.31). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_85_jpg.rf.893c2e91bd918ef63b40e1c64c73c2c9.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.31). Source prompt type: baseline. Question:",What type of amenity does the hairdryer have?,What is the name of the hotel amenity in the image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_82_jpg.rf.a29dbe798ea3500d618b7f734decaebc.jpg,hairdryer,0.2983596920967102,70.74150085449219,46.873779296875,426.9036254882813,636.6043090820312,baseline,Image file: image_82_jpg.rf.a29dbe798ea3500d618b7f734decaebc.jpg. Detected amenity: hairdryer. Detection confidence: low (0.30). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_82_jpg.rf.a29dbe798ea3500d618b7f734decaebc.jpg. Detected amenity: hairdryer. Detection confidence: low (0.30). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_271_fp_jpg.rf.0e4e62afe686fa0001b7f2d47257705e.jpg,hairdryer,0.1118561252951622,246.4794006347656,26.202449798583984,410.516357421875,618.0846557617188,baseline,Image file: image_271_fp_jpg.rf.0e4e62afe686fa0001b7f2d47257705e.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_271_fp_jpg.rf.0e4e62afe686fa0001b7f2d47257705e.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_23_jpg.rf.b7395d244b718d2ef69840037e0b8a9f.jpg,hairdryer,0.1105253994464874,99.20223236083984,148.87551879882812,499.75384521484375,631.9067993164062,baseline,Image file: image_23_jpg.rf.b7395d244b718d2ef69840037e0b8a9f.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_23_jpg.rf.b7395d244b718d2ef69840037e0b8a9f.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_126_jpg.rf.351a777844b804d2a48127d84a813661.jpg,hairdryer,0.1363690495491027,224.41896057128903,161.9575653076172,586.0009155273438,644.9175415039062,baseline,Image file: image_126_jpg.rf.351a777844b804d2a48127d84a813661.jpg. Detected amenity: hairdryer. Detection confidence: low (0.14). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_126_jpg.rf.351a777844b804d2a48127d84a813661.jpg. Detected amenity: hairdryer. Detection confidence: low (0.14). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_39_jpg.rf.1a290a9da392a913afc0080c4df5e187.jpg,hairdryer,0.1686639338731765,5.978355407714844,79.8250961303711,591.9254150390625,637.7501831054688,baseline,Image file: image_39_jpg.rf.1a290a9da392a913afc0080c4df5e187.jpg. Detected amenity: hairdryer. Detection confidence: low (0.17). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_39_jpg.rf.1a290a9da392a913afc0080c4df5e187.jpg. Detected amenity: hairdryer. Detection confidence: low (0.17). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Does the room have a hairdryer?
image_189_jpg.rf.ccdc4f2fa16335dca3133bdb6b2d88cb.jpg,hairdryer,0.1980234384536743,133.7899169921875,108.64849090576172,599.51708984375,635.1093139648438,baseline,Image file: image_189_jpg.rf.ccdc4f2fa16335dca3133bdb6b2d88cb.jpg. Detected amenity: hairdryer. Detection confidence: low (0.20). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_189_jpg.rf.ccdc4f2fa16335dca3133bdb6b2d88cb.jpg. Detected amenity: hairdryer. Detection confidence: low (0.20). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_102_jpg.rf.e3ff3ffec13f854b65223d728912a53d.jpg,hairdryer,0.2146227210760116,125.86744689941406,137.72607421875,631.9878540039062,640.7156982421875,baseline,Image file: image_102_jpg.rf.e3ff3ffec13f854b65223d728912a53d.jpg. Detected amenity: hairdryer. Detection confidence: low (0.21). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_102_jpg.rf.e3ff3ffec13f854b65223d728912a53d.jpg. Detected amenity: hairdryer. Detection confidence: low (0.21). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel amenity in the image?,Is a hairdryer provided in the room?,Is a hairdryer available in the room?
image_98_jpg.rf.1627fe0d93bfea7199628dcf80dc7e15.jpg,hairdryer,0.3195865750312805,78.9377212524414,174.29244995117188,537.912109375,633.956787109375,baseline,Image file: image_98_jpg.rf.1627fe0d93bfea7199628dcf80dc7e15.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.32). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_98_jpg.rf.1627fe0d93bfea7199628dcf80dc7e15.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.32). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg,hairdryer,0.1055843159556388,113.04605102539062,143.56507873535156,581.4356689453125,526.5009765625,baseline,Image file: image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg,hairdryer,0.3996227383613586,5.133323669433594,141.2216339111328,573.4387817382812,534.9378051757812,baseline,Image file: image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.40). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.40). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg,hairdryer,0.1264064162969589,4.770030975341797,398.2849426269531,499.2876586914063,543.036865234375,baseline,Image file: image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg. Detected amenity: hairdryer. Detection confidence: low (0.13). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_149_jpg.rf.0a7c59d9295c5ec989dfa13faccc742f.jpg. Detected amenity: hairdryer. Detection confidence: low (0.13). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_135_jpg.rf.2b354ab2ab466592db5d2e93f1c3a082.jpg,hairdryer,0.1754622012376785,17.14202880859375,3.542194366455078,558.8739013671875,639.5858764648438,baseline,Image file: image_135_jpg.rf.2b354ab2ab466592db5d2e93f1c3a082.jpg. Detected amenity: hairdryer. Detection confidence: low (0.18). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_135_jpg.rf.2b354ab2ab466592db5d2e93f1c3a082.jpg. Detected amenity: hairdryer. Detection confidence: low (0.18). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_135_jpg.rf.2b354ab2ab466592db5d2e93f1c3a082.jpg,hairdryer,0.2534880042076111,213.91665649414065,83.8717269897461,552.48876953125,623.047607421875,baseline,Image file: image_135_jpg.rf.2b354ab2ab466592db5d2e93f1c3a082.jpg. Detected amenity: hairdryer. Detection confidence: low (0.25). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_135_jpg.rf.2b354ab2ab466592db5d2e93f1c3a082.jpg. Detected amenity: hairdryer. Detection confidence: low (0.25). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer available in the room?
image_41_jpg.rf.7dcdacab192420b6c654e2d5c36025ba.jpg,hairdryer,0.1216818541288375,105.23316955566406,16.090354919433594,544.2285766601562,639.9735107421875,baseline,Image file: image_41_jpg.rf.7dcdacab192420b6c654e2d5c36025ba.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_41_jpg.rf.7dcdacab192420b6c654e2d5c36025ba.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_67_jpg.rf.25db84bf014ec6d91e485e6854068c88.jpg,hairdryer,0.1469309628009796,2.937335968017578,36.12651824951172,528.996826171875,559.220947265625,baseline,Image file: image_67_jpg.rf.25db84bf014ec6d91e485e6854068c88.jpg. Detected amenity: hairdryer. Detection confidence: low (0.15). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_67_jpg.rf.25db84bf014ec6d91e485e6854068c88.jpg. Detected amenity: hairdryer. Detection confidence: low (0.15). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg,hairdryer,0.1814950555562973,198.5040435791016,117.60153198242188,639.9694213867188,485.8409118652344,baseline,Image file: image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg. Detected amenity: hairdryer. Detection confidence: low (0.18). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg. Detected amenity: hairdryer. Detection confidence: low (0.18). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is there a hairdryer available in the room?
image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg,hairdryer,0.1116594225168228,199.14089965820312,120.24555206298828,403.4769287109375,478.240234375,baseline,Image file: image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg. Detected amenity: hairdryer. Detection confidence: low (0.11). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel amenity in the image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg,hairdryer,0.1034389585256576,355.7772827148437,211.43638610839844,638.3422241210938,471.1974487304688,baseline,Image file: image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg. Detected amenity: hairdryer. Detection confidence: low (0.10). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_218_jpg.rf.d0589163d6378b2e47f4136657929466.jpg. Detected amenity: hairdryer. Detection confidence: low (0.10). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_38_jpg.rf.f992f64b13efceca765b8b26fb53fddb.jpg,hairdryer,0.1539533287286758,418.74603271484375,165.33688354492188,580.510009765625,564.1646118164062,baseline,Image file: image_38_jpg.rf.f992f64b13efceca765b8b26fb53fddb.jpg. Detected amenity: hairdryer. Detection confidence: low (0.15). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_38_jpg.rf.f992f64b13efceca765b8b26fb53fddb.jpg. Detected amenity: hairdryer. Detection confidence: low (0.15). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_38_jpg.rf.f992f64b13efceca765b8b26fb53fddb.jpg,hairdryer,0.3406619429588318,2.6388931274414062,126.49919128417967,378.966064453125,578.755859375,baseline,Image file: image_38_jpg.rf.f992f64b13efceca765b8b26fb53fddb.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.34). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_38_jpg.rf.f992f64b13efceca765b8b26fb53fddb.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.34). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Is there a hairdryer available in the room?
image_93_jpg.rf.1bd27da69fc492fb9605a9b55f013122.jpg,hairdryer,0.3809221982955932,92.32804870605467,6.169700622558594,637.15771484375,637.8587036132812,baseline,Image file: image_93_jpg.rf.1bd27da69fc492fb9605a9b55f013122.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.38). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_93_jpg.rf.1bd27da69fc492fb9605a9b55f013122.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.38). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_93_jpg.rf.1bd27da69fc492fb9605a9b55f013122.jpg,hairdryer,0.1294015049934387,88.93707275390625,17.19003677368164,638.0111694335938,418.32763671875,baseline,Image file: image_93_jpg.rf.1bd27da69fc492fb9605a9b55f013122.jpg. Detected amenity: hairdryer. Detection confidence: low (0.13). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_93_jpg.rf.1bd27da69fc492fb9605a9b55f013122.jpg. Detected amenity: hairdryer. Detection confidence: low (0.13). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel amenity in the image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_183_jpg.rf.96a2a90576363f3ded7c801f6c561d75.jpg,hairdryer,0.2664172649383545,23.344268798828125,99.41638946533205,563.244384765625,443.5380554199219,baseline,Image file: image_183_jpg.rf.96a2a90576363f3ded7c801f6c561d75.jpg. Detected amenity: hairdryer. Detection confidence: low (0.27). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_183_jpg.rf.96a2a90576363f3ded7c801f6c561d75.jpg. Detected amenity: hairdryer. Detection confidence: low (0.27). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is there a hairdryer available in the room?
image_168_jpg.rf.2f6853b97ee45acd179c14020c5262c1.jpg,hairdryer,0.1190390810370445,42.21773147583008,11.080951690673828,634.0413818359375,544.427490234375,baseline,Image file: image_168_jpg.rf.2f6853b97ee45acd179c14020c5262c1.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_168_jpg.rf.2f6853b97ee45acd179c14020c5262c1.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Does the room have a hairdryer?
image_58_jpg.rf.1d685ca5d4fd289fcd56501c28edd853.jpg,hairdryer,0.1750039905309677,265.1601867675781,147.18121337890625,488.0904846191406,632.9320678710938,baseline,Image file: image_58_jpg.rf.1d685ca5d4fd289fcd56501c28edd853.jpg. Detected amenity: hairdryer. Detection confidence: low (0.18). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_58_jpg.rf.1d685ca5d4fd289fcd56501c28edd853.jpg. Detected amenity: hairdryer. Detection confidence: low (0.18). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_141_jpg.rf.17837d546911dbca46ae994d663c4ab8.jpg,hairdryer,0.1425652801990509,281.9812316894531,139.3464813232422,640.4153442382812,470.82220458984375,baseline,Image file: image_141_jpg.rf.17837d546911dbca46ae994d663c4ab8.jpg. Detected amenity: hairdryer. Detection confidence: low (0.14). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_141_jpg.rf.17837d546911dbca46ae994d663c4ab8.jpg. Detected amenity: hairdryer. Detection confidence: low (0.14). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_141_jpg.rf.17837d546911dbca46ae994d663c4ab8.jpg,hairdryer,0.1004054769873619,418.20068359375,160.5181121826172,639.0436401367188,431.2896728515625,baseline,Image file: image_141_jpg.rf.17837d546911dbca46ae994d663c4ab8.jpg. Detected amenity: hairdryer. Detection confidence: low (0.10). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_141_jpg.rf.17837d546911dbca46ae994d663c4ab8.jpg. Detected amenity: hairdryer. Detection confidence: low (0.10). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_193_jpg.rf.77ef6f19e0fbe41cf2f3e81423561676.jpg,hairdryer,0.1522400975227356,63.23032379150391,76.54499053955078,416.1787414550781,642.5672607421875,baseline,Image file: image_193_jpg.rf.77ef6f19e0fbe41cf2f3e81423561676.jpg. Detected amenity: hairdryer. Detection confidence: low (0.15). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_193_jpg.rf.77ef6f19e0fbe41cf2f3e81423561676.jpg. Detected amenity: hairdryer. Detection confidence: low (0.15). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_220_jpg.rf.39ef05d4c7b9689a1bd049d7920ac172.jpg,hairdryer,0.1217900142073631,271.05419921875,31.16067886352539,608.060546875,613.1748046875,baseline,Image file: image_220_jpg.rf.39ef05d4c7b9689a1bd049d7920ac172.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_220_jpg.rf.39ef05d4c7b9689a1bd049d7920ac172.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_19_jpg.rf.babd1f0e1aacada4cd3a74b747b6e227.jpg,hairdryer,0.1385682821273803,151.23388671875,103.87855529785156,556.8193359375,638.8477783203125,baseline,Image file: image_19_jpg.rf.babd1f0e1aacada4cd3a74b747b6e227.jpg. Detected amenity: hairdryer. Detection confidence: low (0.14). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_19_jpg.rf.babd1f0e1aacada4cd3a74b747b6e227.jpg. Detected amenity: hairdryer. Detection confidence: low (0.14). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_87_jpg.rf.7c5ffa22fc0b410974c2957fd4044fb6.jpg,hairdryer,0.2087127566337585,334.6060791015625,220.0828857421875,532.1265258789062,641.05517578125,baseline,Image file: image_87_jpg.rf.7c5ffa22fc0b410974c2957fd4044fb6.jpg. Detected amenity: hairdryer. Detection confidence: low (0.21). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_87_jpg.rf.7c5ffa22fc0b410974c2957fd4044fb6.jpg. Detected amenity: hairdryer. Detection confidence: low (0.21). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Does the room have a hairdryer?
image_159_jpg.rf.a001eb0ceb28dfaa42595961d84e7cfb.jpg,hairdryer,0.1231102868914604,8.25998306274414,85.32525634765625,562.1566162109375,638.0233764648438,baseline,Image file: image_159_jpg.rf.a001eb0ceb28dfaa42595961d84e7cfb.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_159_jpg.rf.a001eb0ceb28dfaa42595961d84e7cfb.jpg. Detected amenity: hairdryer. Detection confidence: low (0.12). Source prompt type: baseline. Question:",What is a hairdryer in a hotel?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_140_jpg.rf.ecfafd823b8d966b9403d25acd2f31c7.jpg,hairdryer,0.3122389912605285,34.65919494628906,26.215267181396484,628.5306396484375,548.4949951171875,baseline,Image file: image_140_jpg.rf.ecfafd823b8d966b9403d25acd2f31c7.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.31). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_140_jpg.rf.ecfafd823b8d966b9403d25acd2f31c7.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.31). Source prompt type: baseline. Question:",What type of amenity is hairdryer?,What is the name of the amenity that is detected in this image?,Is a hairdryer provided in the room?,Is there a hairdryer available in the room?
